time,Gen_0001,Gen_0002,Gen_0003,Gen_0006,Gen_0008,Gen_0001
0.157000,-16.888712,42.396229,23.393473,12.240175,17.356645,232.385352
0.158000,-16.888712,42.396229,23.393472,12.240175,17.356645,232.385351
0.159000,-16.888712,42.396228,23.393472,12.240175,17.356645,232.385350
0.160000,-16.888711,42.396228,23.393472,12.240174,17.356645,232.385349
0.161000,-16.888711,42.396228,23.393472,12.240174,17.356644,232.385348
0.162000,-16.888711,42.396228,23.393472,12.240174,17.356644,232.385347
0.163000,-16.888711,42.396228,23.393472,12.240174,17.356644,232.385347
0.164000,-16.888711,42.396228,23.393472,12.240174,17.356644,232.385346
0.165000,-16.888711,42.396228,23.393472,12.240173,17.356644,232.385345
0.166000,-16.888711,42.396228,23.393472,12.240173,17.356644,232.385344
0.167000,-16.888711,42.396228,23.393472,12.240173,17.356644,232.385343
0.168000,-16.888711,42.396228,23.393471,12.240173,17.356644,232.385342
0.169000,-16.888711,42.396228,23.393471,12.240173,17.356644,232.385341
0.170000,-16.888711,42.396228,23.393471,12.240172,17.356644,232.385341
0.171000,-16.888711,42.396228,23.393471,12.240172,17.356644,232.385340
0.172000,-16.888711,42.396227,23.393471,12.240172,17.356644,232.385339
0.173000,-16.888711,42.396227,23.393471,12.240172,17.356644,232.385338
0.174000,-16.888710,42.396227,23.393471,12.240172,17.356644,232.385337
0.175000,-16.888710,42.396227,23.393471,12.240171,17.356644,232.385336
0.176000,-16.888710,42.396227,23.393471,12.240171,17.356643,232.385336
0.177000,-16.888710,42.396227,23.393471,12.240171,17.356643,232.385335
0.178000,-16.888710,42.396227,23.393470,12.240171,17.356643,232.385334
0.179000,-16.888710,42.396227,23.393470,12.240171,17.356643,232.385333
0.180000,-16.888710,42.396227,23.393470,12.240170,17.356643,232.385332
0.181000,-16.888710,42.396227,23.393470,12.240170,17.356643,232.385332
0.182000,-16.888710,42.396227,23.393470,12.240170,17.356643,232.385331
0.183000,-16.888710,42.396227,23.393470,12.240170,17.356643,232.385330
0.184000,-16.888710,42.396227,23.393470,12.240170,17.356643,232.385329
0.185000,-16.888710,42.396227,23.393470,12.240170,17.356643,232.385329
0.186000,-16.888710,42.396227,23.393470,12.240169,17.356643,232.385328
0.187000,-16.888710,42.396226,23.393470,12.240169,17.356643,232.385327
0.188000,-16.888710,42.396226,23.393470,12.240169,17.356643,232.385327
0.189000,-16.888709,42.396226,23.393470,12.240169,17.356643,232.385326
0.190000,-16.888709,42.396226,23.393469,12.240169,17.356643,232.385325
0.191000,-16.888709,42.396226,23.393469,12.240169,17.356643,232.385324
0.192000,-16.888709,42.396226,23.393469,12.240168,17.356642,232.385324
0.193000,-16.888709,42.396226,23.393469,12.240168,17.356642,232.385323
0.194000,-16.888709,42.396226,23.393469,12.240168,17.356642,232.385322
0.195000,-16.888709,42.396226,23.393469,12.240168,17.356642,232.385322
0.196000,-16.888709,42.396226,23.393469,12.240168,17.356642,232.385321
0.197000,-16.888709,42.396226,23.393469,12.240168,17.356642,232.385320
0.198000,-16.888709,42.396226,23.393469,12.240167,17.356642,232.385320
0.199000,-16.888709,42.396226,23.393469,12.240167,17.356642,232.385319
0.200000,-16.888709,42.396226,23.393469,12.240167,17.356642,232.385318
0.200500,70.278818,73.498379,55.678791,109.303297,82.064261,226.989742
0.201167,70.397089,73.466683,55.654901,109.002056,81.950467,226.886287
0.202167,70.572123,73.419828,55.619615,108.557323,81.782094,226.734419
0.203167,70.744000,73.373790,55.584936,108.121458,81.616502,226.586455
0.204167,70.913224,73.328442,55.550773,107.693118,81.453270,226.441798
0.205167,71.079849,73.283774,55.517123,107.272161,81.292360,226.300411
0.206167,71.243928,73.239777,55.483980,106.858448,81.133735,226.162260
0.207167,71.405514,73.196442,55.451342,106.451841,80.977359,226.027310
0.208167,71.564660,73.153760,55.419203,106.052205,80.823196,225.895525
0.209167,71.721417,73.111721,55.387559,105.659408,80.671212,225.766874
0.210167,71.875833,73.070317,55.356407,105.273320,80.521372,225.641321
0.211167,72.027959,73.029540,55.325743,104.893816,80.373642,225.518835
0.212167,72.177843,72.989382,55.295562,104.520771,80.227990,225.399383
0.213167,72.325530,72.949833,55.265861,104.154065,80.084382,225.282934
0.214167,72.471069,72.910885,55.236636,103.793578,79.942786,225.169456
0.215167,72.614503,72.872532,55.207882,103.439194,79.803172,225.058918
0.216167,72.755878,72.834764,55.179597,103.090800,79.665508,224.951289
0.217167,72.895237,72.797574,55.151775,102.748283,79.529764,224.846541
0.218167,73.032623,72.760955,55.124413,102.411535,79.395909,224.744642
0.219167,73.168077,72.724899,55.097508,102.080448,79.263916,224.645563
0.220167,73.301642,72.689398,55.071056,101.754918,79.133754,224.549277
0.221167,73.433357,72.654446,55.045052,101.434841,79.005396,224.455754
0.222167,73.563262,72.620034,55.019494,101.120118,78.878813,224.364966
0.223167,73.691396,72.586157,54.994377,100.810649,78.753979,224.276885
0.224167,73.817797,72.552808,54.969697,100.506338,78.630866,224.191484
0.225167,73.942502,72.519978,54.945452,100.207091,78.509448,224.108737
0.226167,74.065548,72.487663,54.921637,99.912814,78.389699,224.028616
0.227167,74.186972,72.455854,54.898249,99.623416,78.271593,223.951095
0.228167,74.306807,72.424547,54.875284,99.338809,78.155105,223.876148
0.229167,74.425089,72.393734,54.852738,99.058904,78.040211,223.803749
0.230167,74.541852,72.363409,54.830609,98.783617,77.926886,223.733873
0.231167,74.657129,72.333566,54.808893,98.512863,77.815106,223.666494
0.232167,74.770953,72.304199,54.787585,98.246561,77.704849,223.601589
0.233167,74.883355,72.275302,54.766683,97.984629,77.596090,223.539132
0.234167,74.994367,72.246869,54.746184,97.726988,77.488807,223.479099
0.235167,75.104021,72.218894,54.726083,97.473560,77.382977,223.421467
0.236167,75.212345,72.191372,54.706377,97.224271,77.278580,223.366210
0.237167,75.319371,72.164297,54.687064,96.979044,77.175593,223.313307
0.238167,75.425126,72.137663,54.668139,96.737807,77.073994,223.262734
0.239167,75.529639,72.111466,54.649599,96.500489,76.973764,223.214468
0.240167,75.632939,72.085699,54.631442,96.267018,76.874882,223.168487
0.241167,75.735053,72.060358,54.613663,96.037326,76.777327,223.124767
0.242167,75.836007,72.035438,54.596259,95.811346,76.681079,223.083287
0.243167,75.935828,72.010933,54.579228,95.589010,76.586120,223.044024
0.244167,76.034542,71.986838,54.562566,95.370253,76.492429,223.006958
0.245167,76.132174,71.963148,54.546270,95.155013,76.399988,222.972066
0.246167,76.228749,71.939859,54.530336,94.943225,76.308779,222.939327
0.247167,76.324292,71.916966,54.514761,94.734829,76.218783,222.908720
0.248167,76.418826,71.894463,54.499543,94.529765,76.129982,222.880224
0.249167,76.512375,71.872347,54.484678,94.327972,76.042358,222.853819
0.250167,76.604962,71.850613,54.470164,94.129393,75.955894,222.829484
0.251167,76.696610,71.829257,54.455996,93.933971,75.870574,222.807198
0.252167,76.787340,71.808273,54.442172,93.741650,75.786379,222.786941
0.253167,76.877174,71.787658,54.428689,93.552374,75.703294,222.768694
0.254167,76.966134,71.767407,54.415544,93.366091,75.621302,222.752437
0.255167,77.054240,71.747517,54.402734,93.182747,75.540388,222.738149
0.256167,77.141513,71.727982,54.390256,93.002290,75.460534,222.725812
0.257167,77.227972,71.708799,54.378107,92.824669,75.381727,222.715407
0.258167,77.313638,71.689964,54.366283,92.649834,75.303951,222.706914
0.259167,77.398530,71.671473,54.354783,92.477736,75.227189,222.700314
0.260167,77.482667,71.653322,54.343603,92.308326,75.151429,222.695588
0.261167,77.566066,71.635507,54.332740,92.141558,75.076655,222.692718
0.262167,77.648747,71.618024,54.322192,91.977385,75.002853,222.691685
0.263167,77.730727,71.600869,54.311955,91.815761,74.930009,222.692472
0.264167,77.812023,71.584040,54.302027,91.656641,74.858109,222.695058
0.265167,77.892653,71.567531,54.292405,91.499981,74.787139,222.699428
0.266167,77.972633,71.551340,54.283086,91.345738,74.717086,222.705562
0.267167,78.051980,71.535464,54.274067,91.193869,74.647936,222.713442
0.268167,78.130709,71.519898,54.265346,91.044333,74.579677,222.723052
0.269167,78.208837,71.504639,54.256920,90.897088,74.512296,222.734373
0.270167,78.286378,71.489684,54.248785,90.752095,74.445781,222.747389
0.271167,78.363349,71.475029,54.240940,90.609313,74.380118,222.762080
0.272167,78.439763,71.460671,54.233381,90.468704,74.315295,222.778432
0.273167,78.515636,71.446607,54.226107,90.330230,74.251301,222.796425
0.274167,78.590981,71.432834,54.219113,90.193853,74.188124,222.816044
0.275167,78.665813,71.419349,54.212398,90.059537,74.125752,222.837271
0.276167,78.740145,71.406148,54.205959,89.927244,74.064173,222.860090
0.277167,78.813990,71.393228,54.199793,89.796940,74.003377,222.884484
0.278167,78.887361,71.380587,54.193898,89.668589,73.943351,222.910436
0.279167,78.960272,71.368221,54.188271,89.542157,73.884086,222.937930
0.280167,79.032734,71.356127,54.182910,89.417610,73.825570,222.966950
0.281167,79.104761,71.344303,54.177811,89.294916,73.767793,222.997478
0.282167,79.176363,71.332746,54.172972,89.174041,73.710744,223.029500
0.283167,79.247553,71.321452,54.168392,89.054953,73.654413,223.062999
0.284167,79.318343,71.310420,54.164066,88.937621,73.598790,223.097958
0.285167,79.388743,71.299645,54.159993,88.822014,73.543864,223.134363
0.286167,79.458764,71.289126,54.156170,88.708101,73.489627,223.172196
0.287167,79.528418,71.278860,54.152595,88.595853,73.436068,223.211443
0.288167,79.597715,71.268844,54.149265,88.485239,73.383177,223.252087
0.289167,79.666664,71.259076,54.146178,88.376232,73.330946,223.294114
0.290167,79.735277,71.249552,54.143331,88.268802,73.279364,223.337507
0.291167,79.803563,71.240271,54.140721,88.162922,73.228424,223.382251
0.292167,79.871532,71.231230,54.138347,88.058563,73.178115,223.428331
0.293167,79.939193,71.222426,54.136206,87.955700,73.128430,223.475731
0.294167,80.006555,71.213857,54.134295,87.854304,73.079358,223.524437
0.295167,80.073627,71.205520,54.132612,87.754351,73.030892,223.574432
0.296167,80.140419,71.197413,54.131155,87.655815,72.983024,223.625703
