time, V_Bus01, V_Bus02, V_Bus03, V_Bus04, V_Bus05, V_Bus06, V_Bus07, V_Bus08, V_Bus09, V_Bus10, V_Bus11, p_g1, q_g1, p_g2, q_g2, p_g3, q_g3, p_g4, q_g4
 7.46600, 0.99288, 0.96432, 1.02639, 0.99942, 0.96196, 0.92449, 0.90126, 0.88532, 0.94801, 0.96887, 1.00158, 6.19696, 2.16325, 6.84983, 2.74476, 6.84395, 2.25227, 6.38718, 1.85937  
 7.46700, 0.99290, 0.96435, 1.02640, 0.99944, 0.96199, 0.92454, 0.90132, 0.88540, 0.94805, 0.96889, 1.00159, 6.19799, 2.16296, 6.84996, 2.74382, 6.84376, 2.25149, 6.38846, 1.85931  
 7.46800, 0.99292, 0.96438, 1.02640, 0.99945, 0.96203, 0.92459, 0.90139, 0.88549, 0.94808, 0.96892, 1.00160, 6.19903, 2.16267, 6.85009, 2.74289, 6.84356, 2.25072, 6.38975, 1.85925  
 7.46900, 0.99295, 0.96442, 1.02641, 0.99947, 0.96206, 0.92464, 0.90145, 0.88558, 0.94812, 0.96894, 1.00162, 6.20008, 2.16238, 6.85022, 2.74195, 6.84337, 2.24994, 6.39105, 1.85919  
 7.47000, 0.99297, 0.96445, 1.02642, 0.99948, 0.96210, 0.92469, 0.90152, 0.88567, 0.94815, 0.96896, 1.00163, 6.20113, 2.16209, 6.85035, 2.74100, 6.84318, 2.24916, 6.39235, 1.85912  
 7.47100, 0.99299, 0.96449, 1.02643, 0.99950, 0.96213, 0.92475, 0.90158, 0.88575, 0.94819, 0.96898, 1.00164, 6.20219, 2.16180, 6.85048, 2.74005, 6.84299, 2.24838, 6.39366, 1.85906  
 7.47200, 0.99301, 0.96452, 1.02644, 0.99951, 0.96217, 0.92480, 0.90165, 0.88584, 0.94822, 0.96901, 1.00165, 6.20327, 2.16151, 6.85061, 2.73910, 6.84281, 2.24759, 6.39498, 1.85900  
 7.47300, 0.99304, 0.96456, 1.02645, 0.99953, 0.96221, 0.92485, 0.90172, 0.88593, 0.94826, 0.96903, 1.00167, 6.20434, 2.16121, 6.85075, 2.73814, 6.84262, 2.24680, 6.39630, 1.85894  
 7.47400, 0.99306, 0.96459, 1.02646, 0.99954, 0.96224, 0.92490, 0.90178, 0.88602, 0.94830, 0.96905, 1.00168, 6.20543, 2.16092, 6.85088, 2.73718, 6.84244, 2.24601, 6.39763, 1.85888  
 7.47500, 0.99309, 0.96463, 1.02647, 0.99956, 0.96228, 0.92496, 0.90185, 0.88611, 0.94833, 0.96908, 1.00169, 6.20653, 2.16062, 6.85101, 2.73622, 6.84226, 2.24522, 6.39897, 1.85882  
 7.47600, 0.99311, 0.96467, 1.02648, 0.99958, 0.96232, 0.92501, 0.90192, 0.88621, 0.94837, 0.96910, 1.00171, 6.20763, 2.16033, 6.85114, 2.73525, 6.84208, 2.24442, 6.40031, 1.85875  
 7.47700, 0.99313, 0.96470, 1.02649, 0.99959, 0.96236, 0.92507, 0.90199, 0.88630, 0.94841, 0.96912, 1.00172, 6.20875, 2.16003, 6.85127, 2.73428, 6.84190, 2.24361, 6.40166, 1.85869  
 7.47800, 0.99316, 0.96474, 1.02650, 0.99961, 0.96239, 0.92512, 0.90205, 0.88639, 0.94844, 0.96915, 1.00174, 6.20987, 2.15974, 6.85141, 2.73330, 6.84173, 2.24281, 6.40302, 1.85863  
 7.47900, 0.99318, 0.96478, 1.02651, 0.99963, 0.96243, 0.92518, 0.90212, 0.88648, 0.94848, 0.96917, 1.00175, 6.21100, 2.15944, 6.85154, 2.73233, 6.84155, 2.24200, 6.40438, 1.85856  
 7.48000, 0.99321, 0.96481, 1.02652, 0.99965, 0.96247, 0.92523, 0.90219, 0.88658, 0.94852, 0.96920, 1.00176, 6.21214, 2.15914, 6.85167, 2.73134, 6.84138, 2.24119, 6.40575, 1.85850  
 7.48100, 0.99323, 0.96485, 1.02654, 0.99966, 0.96251, 0.92529, 0.90226, 0.88667, 0.94856, 0.96922, 1.00178, 6.21328, 2.15884, 6.85181, 2.73035, 6.84121, 2.24037, 6.40712, 1.85844  
 7.48200, 0.99326, 0.96489, 1.02655, 0.99968, 0.96255, 0.92535, 0.90233, 0.88677, 0.94860, 0.96925, 1.00179, 6.21444, 2.15854, 6.85194, 2.72936, 6.84105, 2.23956, 6.40851, 1.85837  
 7.48300, 0.99329, 0.96493, 1.02656, 0.99970, 0.96259, 0.92540, 0.90240, 0.88686, 0.94864, 0.96927, 1.00181, 6.21560, 2.15824, 6.85207, 2.72837, 6.84088, 2.23874, 6.40990, 1.85831  
 7.48400, 0.99331, 0.96497, 1.02657, 0.99972, 0.96263, 0.92546, 0.90248, 0.88696, 0.94867, 0.96930, 1.00182, 6.21677, 2.15794, 6.85221, 2.72737, 6.84072, 2.23791, 6.41129, 1.85824  
 7.48500, 0.99334, 0.96501, 1.02658, 0.99973, 0.96267, 0.92552, 0.90255, 0.88705, 0.94871, 0.96932, 1.00184, 6.21795, 2.15764, 6.85234, 2.72637, 6.84055, 2.23709, 6.41269, 1.85818  
 7.48600, 0.99336, 0.96505, 1.02659, 0.99975, 0.96271, 0.92557, 0.90262, 0.88715, 0.94875, 0.96935, 1.00185, 6.21914, 2.15734, 6.85248, 2.72536, 6.84039, 2.23626, 6.41410, 1.85811  
 7.48700, 0.99339, 0.96509, 1.02660, 0.99977, 0.96275, 0.92563, 0.90269, 0.88725, 0.94879, 0.96937, 1.00187, 6.22033, 2.15704, 6.85261, 2.72435, 6.84024, 2.23542, 6.41552, 1.85805  
 7.48800, 0.99342, 0.96513, 1.02662, 0.99979, 0.96279, 0.92569, 0.90276, 0.88734, 0.94883, 0.96940, 1.00188, 6.22154, 2.15673, 6.85274, 2.72334, 6.84008, 2.23459, 6.41694, 1.85798  
 7.48900, 0.99344, 0.96517, 1.02663, 0.99981, 0.96283, 0.92575, 0.90284, 0.88744, 0.94887, 0.96943, 1.00190, 6.22275, 2.15643, 6.85288, 2.72232, 6.83992, 2.23375, 6.41836, 1.85792  
 7.49000, 0.99347, 0.96521, 1.02664, 0.99983, 0.96287, 0.92581, 0.90291, 0.88754, 0.94891, 0.96945, 1.00191, 6.22397, 2.15613, 6.85301, 2.72130, 6.83977, 2.23291, 6.41980, 1.85785  
 7.49100, 0.99350, 0.96525, 1.02665, 0.99985, 0.96292, 0.92587, 0.90299, 0.88764, 0.94895, 0.96948, 1.00193, 6.22520, 2.15582, 6.85315, 2.72028, 6.83962, 2.23207, 6.42124, 1.85778  
 7.49200, 0.99353, 0.96529, 1.02666, 0.99987, 0.96296, 0.92593, 0.90306, 0.88774, 0.94900, 0.96951, 1.00195, 6.22644, 2.15552, 6.85328, 2.71925, 6.83947, 2.23122, 6.42269, 1.85772  
 7.49300, 0.99356, 0.96533, 1.02668, 0.99989, 0.96300, 0.92599, 0.90314, 0.88784, 0.94904, 0.96953, 1.00196, 6.22768, 2.15521, 6.85342, 2.71822, 6.83932, 2.23037, 6.42414, 1.85765  
 7.49400, 0.99358, 0.96537, 1.02669, 0.99991, 0.96304, 0.92605, 0.90321, 0.88794, 0.94908, 0.96956, 1.00198, 6.22893, 2.15490, 6.85355, 2.71718, 6.83918, 2.22951, 6.42560, 1.85758  
 7.49500, 0.99361, 0.96541, 1.02670, 0.99992, 0.96309, 0.92611, 0.90329, 0.88804, 0.94912, 0.96959, 1.00200, 6.23020, 2.15460, 6.85369, 2.71615, 6.83904, 2.22866, 6.42706, 1.85752  
 7.49600, 0.99364, 0.96546, 1.02672, 0.99994, 0.96313, 0.92617, 0.90336, 0.88815, 0.94916, 0.96962, 1.00201, 6.23147, 2.15429, 6.85382, 2.71510, 6.83889, 2.22780, 6.42854, 1.85745  
 7.49700, 0.99367, 0.96550, 1.02673, 0.99996, 0.96317, 0.92624, 0.90344, 0.88825, 0.94920, 0.96964, 1.00203, 6.23274, 2.15398, 6.85396, 2.71406, 6.83875, 2.22694, 6.43001, 1.85738  
 7.49800, 0.99370, 0.96554, 1.02674, 0.99999, 0.96322, 0.92630, 0.90352, 0.88835, 0.94925, 0.96967, 1.00205, 6.23403, 2.15367, 6.85409, 2.71301, 6.83862, 2.22607, 6.43150, 1.85731  
 7.49900, 0.99373, 0.96559, 1.02675, 1.00001, 0.96326, 0.92636, 0.90360, 0.88845, 0.94929, 0.96970, 1.00206, 6.23532, 2.15337, 6.85423, 2.71195, 6.83848, 2.22520, 6.43299, 1.85724  
 7.50000, 0.99376, 0.96563, 1.02677, 1.00003, 0.96331, 0.92642, 0.90367, 0.88856, 0.94933, 0.96973, 1.00208, 6.23663, 2.15306, 6.85436, 2.71090, 6.83835, 2.22433, 6.43449, 1.85718  
 7.50100, 0.99379, 0.96567, 1.02678, 1.00005, 0.96335, 0.92649, 0.90375, 0.88866, 0.94938, 0.96976, 1.00210, 6.23794, 2.15275, 6.85450, 2.70984, 6.83821, 2.22346, 6.43599, 1.85711  
 7.50200, 0.99382, 0.96572, 1.02679, 1.00007, 0.96340, 0.92655, 0.90383, 0.88877, 0.94942, 0.96979, 1.00211, 6.23925, 2.15244, 6.85463, 2.70877, 6.83808, 2.22258, 6.43750, 1.85704  
 7.50300, 0.99385, 0.96576, 1.02681, 1.00009, 0.96344, 0.92662, 0.90391, 0.88887, 0.94946, 0.96982, 1.00213, 6.24058, 2.15212, 6.85477, 2.70770, 6.83795, 2.22170, 6.43902, 1.85697  
 7.50400, 0.99388, 0.96581, 1.02682, 1.00011, 0.96349, 0.92668, 0.90399, 0.88898, 0.94951, 0.96984, 1.00215, 6.24191, 2.15181, 6.85490, 2.70663, 6.83783, 2.22082, 6.44054, 1.85690  
 7.50500, 0.99391, 0.96585, 1.02684, 1.00013, 0.96353, 0.92674, 0.90407, 0.88908, 0.94955, 0.96987, 1.00217, 6.24326, 2.15150, 6.85504, 2.70556, 6.83770, 2.21994, 6.44207, 1.85683  
 7.50600, 0.99394, 0.96590, 1.02685, 1.00015, 0.96358, 0.92681, 0.90415, 0.88919, 0.94960, 0.96990, 1.00219, 6.24461, 2.15119, 6.85517, 2.70448, 6.83758, 2.21905, 6.44360, 1.85676  
 7.50700, 0.99397, 0.96594, 1.02686, 1.00017, 0.96363, 0.92688, 0.90423, 0.88930, 0.94964, 0.96993, 1.00220, 6.24597, 2.15088, 6.85531, 2.70340, 6.83746, 2.21816, 6.44514, 1.85669  
 7.50800, 0.99401, 0.96599, 1.02688, 1.00020, 0.96367, 0.92694, 0.90431, 0.88941, 0.94968, 0.96996, 1.00222, 6.24733, 2.15056, 6.85544, 2.70231, 6.83734, 2.21727, 6.44669, 1.85662  
 7.50900, 0.99404, 0.96603, 1.02689, 1.00022, 0.96372, 0.92701, 0.90439, 0.88951, 0.94973, 0.96999, 1.00224, 6.24871, 2.15025, 6.85558, 2.70122, 6.83722, 2.21637, 6.44824, 1.85655  
 7.51000, 0.99407, 0.96608, 1.02691, 1.00024, 0.96377, 0.92707, 0.90448, 0.88962, 0.94978, 0.97002, 1.00226, 6.25009, 2.14994, 6.85571, 2.70013, 6.83710, 2.21547, 6.44980, 1.85648  
 7.51100, 0.99410, 0.96613, 1.02692, 1.00026, 0.96381, 0.92714, 0.90456, 0.88973, 0.94982, 0.97005, 1.00228, 6.25148, 2.14962, 6.85584, 2.69904, 6.83699, 2.21457, 6.45136, 1.85641  
 7.51200, 0.99414, 0.96618, 1.02694, 1.00029, 0.96386, 0.92721, 0.90464, 0.88984, 0.94987, 0.97008, 1.00230, 6.25288, 2.14931, 6.85598, 2.69794, 6.83687, 2.21367, 6.45293, 1.85634  
 7.51300, 0.99417, 0.96622, 1.02695, 1.00031, 0.96391, 0.92728, 0.90473, 0.88995, 0.94991, 0.97012, 1.00232, 6.25428, 2.14899, 6.85611, 2.69684, 6.83676, 2.21276, 6.45451, 1.85627  
 7.51400, 0.99420, 0.96627, 1.02697, 1.00033, 0.96396, 0.92734, 0.90481, 0.89006, 0.94996, 0.97015, 1.00234, 6.25570, 2.14868, 6.85624, 2.69573, 6.83665, 2.21185, 6.45609, 1.85620  
 7.51500, 0.99423, 0.96632, 1.02698, 1.00035, 0.96401, 0.92741, 0.90489, 0.89017, 0.95001, 0.97018, 1.00235, 6.25712, 2.14836, 6.85638, 2.69462, 6.83654, 2.21094, 6.45768, 1.85613  
 7.51600, 0.99427, 0.96637, 1.02700, 1.00038, 0.96406, 0.92748, 0.90498, 0.89028, 0.95005, 0.97021, 1.00237, 6.25855, 2.14805, 6.85651, 2.69351, 6.83644, 2.21002, 6.45927, 1.85606  
 7.51700, 0.99430, 0.96641, 1.02701, 1.00040, 0.96411, 0.92755, 0.90506, 0.89040, 0.95010, 0.97024, 1.00239, 6.25999, 2.14773, 6.85664, 2.69239, 6.83633, 2.20910, 6.46087, 1.85599  
 7.51800, 0.99434, 0.96646, 1.02703, 1.00042, 0.96416, 0.92762, 0.90515, 0.89051, 0.95015, 0.97027, 1.00241, 6.26143, 2.14741, 6.85678, 2.69127, 6.83623, 2.20818, 6.46248, 1.85592  
 7.51900, 0.99437, 0.96651, 1.02705, 1.00045, 0.96421, 0.92769, 0.90523, 0.89062, 0.95019, 0.97030, 1.00243, 6.26288, 2.14710, 6.85691, 2.69015, 6.83613, 2.20726, 6.46409, 1.85585  
 7.52000, 0.99440, 0.96656, 1.02706, 1.00047, 0.96426, 0.92776, 0.90532, 0.89073, 0.95024, 0.97034, 1.00245, 6.26434, 2.14678, 6.85704, 2.68902, 6.83603, 2.20634, 6.46571, 1.85578  
 7.52100, 0.99444, 0.96661, 1.02708, 1.00049, 0.96431, 0.92783, 0.90541, 0.89085, 0.95029, 0.97037, 1.00247, 6.26581, 2.14646, 6.85717, 2.68790, 6.83593, 2.20541, 6.46733, 1.85570  
 7.52200, 0.99447, 0.96666, 1.02709, 1.00052, 0.96436, 0.92790, 0.90549, 0.89096, 0.95034, 0.97040, 1.00249, 6.26729, 2.14614, 6.85730, 2.68676, 6.83584, 2.20448, 6.46896, 1.85563  
 7.52300, 0.99451, 0.96671, 1.02711, 1.00054, 0.96441, 0.92797, 0.90558, 0.89108, 0.95039, 0.97043, 1.00251, 6.26877, 2.14583, 6.85743, 2.68563, 6.83574, 2.20354, 6.47060, 1.85556  
 7.52400, 0.99454, 0.96676, 1.02713, 1.00057, 0.96446, 0.92804, 0.90567, 0.89119, 0.95043, 0.97047, 1.00253, 6.27027, 2.14551, 6.85756, 2.68449, 6.83565, 2.20261, 6.47224, 1.85549  
 7.52500, 0.99458, 0.96681, 1.02714, 1.00059, 0.96451, 0.92811, 0.90576, 0.89131, 0.95048, 0.97050, 1.00255, 6.27177, 2.14519, 6.85769, 2.68334, 6.83556, 2.20167, 6.47389, 1.85542  
 7.52600, 0.99461, 0.96686, 1.02716, 1.00062, 0.96456, 0.92819, 0.90585, 0.89142, 0.95053, 0.97053, 1.00258, 6.27327, 2.14487, 6.85782, 2.68220, 6.83547, 2.20073, 6.47554, 1.85535  
 7.52700, 0.99465, 0.96691, 1.02718, 1.00064, 0.96461, 0.92826, 0.90593, 0.89154, 0.95058, 0.97057, 1.00260, 6.27479, 2.14455, 6.85795, 2.68105, 6.83539, 2.19978, 6.47720, 1.85527  
 7.52800, 0.99469, 0.96697, 1.02719, 1.00067, 0.96467, 0.92833, 0.90602, 0.89166, 0.95063, 0.97060, 1.00262, 6.27631, 2.14423, 6.85808, 2.67990, 6.83530, 2.19883, 6.47886, 1.85520  
 7.52900, 0.99472, 0.96702, 1.02721, 1.00069, 0.96472, 0.92841, 0.90611, 0.89177, 0.95068, 0.97063, 1.00264, 6.27784, 2.14391, 6.85821, 2.67874, 6.83522, 2.19789, 6.48053, 1.85513  
 7.53000, 0.99476, 0.96707, 1.02723, 1.00072, 0.96477, 0.92848, 0.90620, 0.89189, 0.95073, 0.97067, 1.00266, 6.27938, 2.14359, 6.85834, 2.67758, 6.83513, 2.19693, 6.48221, 1.85506  
 7.53100, 0.99480, 0.96712, 1.02724, 1.00074, 0.96483, 0.92855, 0.90629, 0.89201, 0.95078, 0.97070, 1.00268, 6.28093, 2.14327, 6.85847, 2.67642, 6.83505, 2.19598, 6.48389, 1.85499  
 7.53200, 0.99483, 0.96718, 1.02726, 1.00077, 0.96488, 0.92863, 0.90638, 0.89213, 0.95083, 0.97073, 1.00270, 6.28248, 2.14295, 6.85859, 2.67526, 6.83497, 2.19502, 6.48558, 1.85491  
 7.53300, 0.99487, 0.96723, 1.02728, 1.00079, 0.96493, 0.92870, 0.90647, 0.89225, 0.95088, 0.97077, 1.00272, 6.28404, 2.14263, 6.85872, 2.67409, 6.83490, 2.19406, 6.48727, 1.85484  
 7.53400, 0.99491, 0.96728, 1.02730, 1.00082, 0.96499, 0.92878, 0.90657, 0.89237, 0.95093, 0.97080, 1.00275, 6.28561, 2.14231, 6.85885, 2.67292, 6.83482, 2.19310, 6.48897, 1.85477  
 7.53500, 0.99495, 0.96733, 1.02731, 1.00084, 0.96504, 0.92885, 0.90666, 0.89249, 0.95098, 0.97084, 1.00277, 6.28719, 2.14199, 6.85897, 2.67174, 6.83475, 2.19214, 6.49068, 1.85470  
 7.53600, 0.99498, 0.96739, 1.02733, 1.00087, 0.96509, 0.92893, 0.90675, 0.89261, 0.95103, 0.97087, 1.00279, 6.28877, 2.14167, 6.85910, 2.67056, 6.83468, 2.19117, 6.49239, 1.85462  
 7.53700, 0.99502, 0.96744, 1.02735, 1.00090, 0.96515, 0.92900, 0.90684, 0.89273, 0.95109, 0.97091, 1.00281, 6.29036, 2.14135, 6.85922, 2.66938, 6.83460, 2.19020, 6.49410, 1.85455  
 7.53800, 0.99506, 0.96750, 1.02737, 1.00092, 0.96520, 0.92908, 0.90694, 0.89285, 0.95114, 0.97094, 1.00283, 6.29196, 2.14103, 6.85935, 2.66820, 6.83454, 2.18923, 6.49582, 1.85448  
 7.53900, 0.99510, 0.96755, 1.02738, 1.00095, 0.96526, 0.92915, 0.90703, 0.89297, 0.95119, 0.97098, 1.00286, 6.29357, 2.14071, 6.85947, 2.66701, 6.83447, 2.18826, 6.49755, 1.85441  
 7.54000, 0.99514, 0.96761, 1.02740, 1.00098, 0.96531, 0.92923, 0.90712, 0.89309, 0.95124, 0.97101, 1.00288, 6.29518, 2.14039, 6.85960, 2.66582, 6.83440, 2.18728, 6.49928, 1.85434  
 7.54100, 0.99518, 0.96766, 1.02742, 1.00100, 0.96537, 0.92931, 0.90722, 0.89322, 0.95129, 0.97105, 1.00290, 6.29680, 2.14006, 6.85972, 2.66463, 6.83434, 2.18630, 6.50102, 1.85426  
 7.54200, 0.99522, 0.96772, 1.02744, 1.00103, 0.96543, 0.92938, 0.90731, 0.89334, 0.95134, 0.97108, 1.00292, 6.29843, 2.13974, 6.85984, 2.66343, 6.83427, 2.18532, 6.50276, 1.85419  
 7.54300, 0.99525, 0.96777, 1.02746, 1.00106, 0.96548, 0.92946, 0.90741, 0.89346, 0.95140, 0.97112, 1.00295, 6.30007, 2.13942, 6.85996, 2.66223, 6.83421, 2.18433, 6.50451, 1.85412  
 7.54400, 0.99529, 0.96783, 1.02748, 1.00108, 0.96554, 0.92954, 0.90750, 0.89359, 0.95145, 0.97115, 1.00297, 6.30171, 2.13910, 6.86008, 2.66103, 6.83415, 2.18335, 6.50626, 1.85405  
 7.54500, 0.99533, 0.96788, 1.02749, 1.00111, 0.96560, 0.92962, 0.90760, 0.89371, 0.95150, 0.97119, 1.00299, 6.30336, 2.13878, 6.86020, 2.65982, 6.83410, 2.18236, 6.50802, 1.85397  
 7.54600, 0.99537, 0.96794, 1.02751, 1.00114, 0.96565, 0.92970, 0.90769, 0.89383, 0.95156, 0.97123, 1.00302, 6.30502, 2.13846, 6.86032, 2.65862, 6.83404, 2.18137, 6.50979, 1.85390  
 7.54700, 0.99541, 0.96800, 1.02753, 1.00117, 0.96571, 0.92978, 0.90779, 0.89396, 0.95161, 0.97126, 1.00304, 6.30668, 2.13813, 6.86044, 2.65740, 6.83398, 2.18037, 6.51156, 1.85383  
 7.54800, 0.99545, 0.96805, 1.02755, 1.00119, 0.96577, 0.92986, 0.90789, 0.89408, 0.95166, 0.97130, 1.00306, 6.30836, 2.13781, 6.86056, 2.65619, 6.83393, 2.17938, 6.51333, 1.85376  
 7.54900, 0.99550, 0.96811, 1.02757, 1.00122, 0.96583, 0.92993, 0.90798, 0.89421, 0.95172, 0.97134, 1.00309, 6.31004, 2.13749, 6.86068, 2.65497, 6.83388, 2.17838, 6.51511, 1.85369  
 7.55000, 0.99554, 0.96817, 1.02759, 1.00125, 0.96588, 0.93001, 0.90808, 0.89434, 0.95177, 0.97137, 1.00311, 6.31172, 2.13717, 6.86080, 2.65375, 6.83383, 2.17738, 6.51690, 1.85361  
 7.55100, 0.99558, 0.96823, 1.02761, 1.00128, 0.96594, 0.93009, 0.90818, 0.89446, 0.95183, 0.97141, 1.00313, 6.31342, 2.13685, 6.86092, 2.65253, 6.83378, 2.17638, 6.51869, 1.85354  
 7.55200, 0.99562, 0.96828, 1.02763, 1.00131, 0.96600, 0.93018, 0.90827, 0.89459, 0.95188, 0.97145, 1.00316, 6.31512, 2.13652, 6.86103, 2.65130, 6.83373, 2.17537, 6.52049, 1.85347  
 7.55300, 0.99566, 0.96834, 1.02765, 1.00133, 0.96606, 0.93026, 0.90837, 0.89472, 0.95193, 0.97149, 1.00318, 6.31683, 2.13620, 6.86115, 2.65007, 6.83369, 2.17436, 6.52229, 1.85340  
 7.55400, 0.99570, 0.96840, 1.02767, 1.00136, 0.96612, 0.93034, 0.90847, 0.89484, 0.95199, 0.97152, 1.00321, 6.31855, 2.13588, 6.86126, 2.64884, 6.83364, 2.17335, 6.52410, 1.85333  
 7.55500, 0.99574, 0.96846, 1.02769, 1.00139, 0.96618, 0.93042, 0.90857, 0.89497, 0.95204, 0.97156, 1.00323, 6.32027, 2.13556, 6.86138, 2.64761, 6.83360, 2.17234, 6.52591, 1.85325  
 7.55600, 0.99579, 0.96852, 1.02771, 1.00142, 0.96624, 0.93050, 0.90867, 0.89510, 0.95210, 0.97160, 1.00325, 6.32200, 2.13524, 6.86149, 2.64637, 6.83356, 2.17133, 6.52773, 1.85318  
 7.55700, 0.99583, 0.96858, 1.02773, 1.00145, 0.96630, 0.93058, 0.90877, 0.89523, 0.95215, 0.97164, 1.00328, 6.32374, 2.13491, 6.86160, 2.64513, 6.83352, 2.17031, 6.52955, 1.85311  
 7.55800, 0.99587, 0.96864, 1.02775, 1.00148, 0.96636, 0.93066, 0.90887, 0.89536, 0.95221, 0.97167, 1.00330, 6.32548, 2.13459, 6.86171, 2.64388, 6.83348, 2.16929, 6.53138, 1.85304  
 7.55900, 0.99591, 0.96870, 1.02777, 1.00151, 0.96642, 0.93075, 0.90897, 0.89549, 0.95227, 0.97171, 1.00333, 6.32723, 2.13427, 6.86182, 2.64264, 6.83344, 2.16827, 6.53321, 1.85297  
 7.56000, 0.99596, 0.96876, 1.02779, 1.00154, 0.96648, 0.93083, 0.90907, 0.89562, 0.95232, 0.97175, 1.00335, 6.32899, 2.13395, 6.86193, 2.64139, 6.83341, 2.16725, 6.53505, 1.85290  
 7.56100, 0.99600, 0.96882, 1.02781, 1.00157, 0.96654, 0.93091, 0.90917, 0.89575, 0.95238, 0.97179, 1.00338, 6.33076, 2.13363, 6.86204, 2.64014, 6.83338, 2.16622, 6.53690, 1.85283  
 7.56200, 0.99604, 0.96888, 1.02783, 1.00160, 0.96660, 0.93100, 0.90927, 0.89588, 0.95243, 0.97183, 1.00340, 6.33253, 2.13330, 6.86215, 2.63888, 6.83334, 2.16520, 6.53875, 1.85276  
 7.56300, 0.99609, 0.96894, 1.02785, 1.00163, 0.96666, 0.93108, 0.90938, 0.89601, 0.95249, 0.97187, 1.00343, 6.33431, 2.13298, 6.86226, 2.63762, 6.83331, 2.16417, 6.54060, 1.85268  
 7.56400, 0.99613, 0.96900, 1.02787, 1.00166, 0.96672, 0.93116, 0.90948, 0.89614, 0.95255, 0.97191, 1.00345, 6.33610, 2.13266, 6.86237, 2.63636, 6.83328, 2.16314, 6.54246, 1.85261  
 7.56500, 0.99617, 0.96906, 1.02789, 1.00169, 0.96678, 0.93125, 0.90958, 0.89627, 0.95260, 0.97194, 1.00348, 6.33789, 2.13234, 6.86247, 2.63510, 6.83325, 2.16210, 6.54432, 1.85254  
 7.56600, 0.99622, 0.96912, 1.02791, 1.00172, 0.96685, 0.93133, 0.90968, 0.89641, 0.95266, 0.97198, 1.00350, 6.33970, 2.13202, 6.86258, 2.63383, 6.83323, 2.16106, 6.54619, 1.85247  
 7.56700, 0.99626, 0.96918, 1.02793, 1.00175, 0.96691, 0.93142, 0.90979, 0.89654, 0.95272, 0.97202, 1.00353, 6.34150, 2.13170, 6.86268, 2.63257, 6.83320, 2.16003, 6.54807, 1.85240  
 7.56800, 0.99631, 0.96924, 1.02795, 1.00178, 0.96697, 0.93150, 0.90989, 0.89667, 0.95277, 0.97206, 1.00356, 6.34332, 2.13138, 6.86279, 2.63129, 6.83318, 2.15899, 6.54995, 1.85233  
 7.56900, 0.99635, 0.96931, 1.02797, 1.00181, 0.96703, 0.93159, 0.90999, 0.89681, 0.95283, 0.97210, 1.00358, 6.34514, 2.13106, 6.86289, 2.63002, 6.83316, 2.15794, 6.55183, 1.85226  
 7.57000, 0.99640, 0.96937, 1.02800, 1.00184, 0.96710, 0.93167, 0.91010, 0.89694, 0.95289, 0.97214, 1.00361, 6.34697, 2.13074, 6.86299, 2.62874, 6.83313, 2.15690, 6.55372, 1.85219  
 7.57100, 0.99644, 0.96943, 1.02802, 1.00187, 0.96716, 0.93176, 0.91020, 0.89707, 0.95295, 0.97218, 1.00363, 6.34880, 2.13041, 6.86309, 2.62746, 6.83311, 2.15585, 6.55561, 1.85212  
 7.57200, 0.99649, 0.96949, 1.02804, 1.00190, 0.96722, 0.93185, 0.91031, 0.89721, 0.95301, 0.97222, 1.00366, 6.35065, 2.13009, 6.86319, 2.62618, 6.83310, 2.15480, 6.55751, 1.85205  
 7.57300, 0.99653, 0.96956, 1.02806, 1.00193, 0.96729, 0.93193, 0.91041, 0.89734, 0.95306, 0.97226, 1.00369, 6.35250, 2.12977, 6.86329, 2.62490, 6.83308, 2.15375, 6.55942, 1.85198  
 7.57400, 0.99658, 0.96962, 1.02808, 1.00196, 0.96735, 0.93202, 0.91052, 0.89748, 0.95312, 0.97230, 1.00371, 6.35435, 2.12945, 6.86339, 2.62361, 6.83306, 2.15270, 6.56132, 1.85191  
 7.57500, 0.99662, 0.96968, 1.02810, 1.00199, 0.96741, 0.93211, 0.91062, 0.89761, 0.95318, 0.97234, 1.00374, 6.35622, 2.12913, 6.86349, 2.62232, 6.83305, 2.15164, 6.56324, 1.85184  
 7.57600, 0.99667, 0.96975, 1.02813, 1.00202, 0.96748, 0.93220, 0.91073, 0.89775, 0.95324, 0.97238, 1.00376, 6.35808, 2.12882, 6.86358, 2.62103, 6.83304, 2.15059, 6.56516, 1.85178  
 7.57700, 0.99672, 0.96981, 1.02815, 1.00205, 0.96754, 0.93228, 0.91083, 0.89789, 0.95330, 0.97242, 1.00379, 6.35996, 2.12850, 6.86368, 2.61973, 6.83302, 2.14953, 6.56708, 1.85171  
 7.57800, 0.99676, 0.96988, 1.02817, 1.00209, 0.96761, 0.93237, 0.91094, 0.89802, 0.95336, 0.97246, 1.00382, 6.36184, 2.12818, 6.86377, 2.61843, 6.83301, 2.14847, 6.56901, 1.85164  
 7.57900, 0.99681, 0.96994, 1.02819, 1.00212, 0.96767, 0.93246, 0.91105, 0.89816, 0.95342, 0.97250, 1.00384, 6.36373, 2.12786, 6.86387, 2.61713, 6.83300, 2.14740, 6.57094, 1.85157  
